URL,IsDomainIP,IsHTTPS,HasObfuscation,NoOfSubDomain,NoOfEqualsInURL,NoOfQMarkInURL,NoOfOtherSpecialCharsInURL,URLSimilarityIndex,TLDLegitimateProb,HasTitle,HasFavicon,Robots,IsResponsive,HasDescription,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasPasswordField,HasCopyrightInfo,label
https://www.ivn.nl,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
http://www.tutoriavalorntclsesonlin-vetdri.space,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.encoreeventgroup.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
https://www.blueplanetbiomes.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1
http://www.techdole.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.reckeweg-india.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
https://dev-bhddoportalpersonas.pantheonsite.io/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sciencefocus.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.follypdx.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
https://www.nocca.com,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1
https://www.drugs.ie,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
https://www.city-point-kassel.de,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
http://www.suxjweyfe.cf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.mlineritsch.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
http://www.esandcraic.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.fota.co.uk,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1
http://christianschumann.com/https/102.165.41.309363/http.tuya.com.co/login.html,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0
http://www.mon-ip.com,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
https://www.blueclawco.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.otakustudy.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://cf-ipfs.com/ipfs/qmfeyrrgxu1jtksbjnz4r46zxzez7outbbtlprfxd3npxq/ponts.html,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
http://www.xnxx.c1.biz,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.inkayniperutours.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
http://www.ffp.ryqud.com,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.koreanclass101.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
https://attnet-103175.weeblysite.com/,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
http://109907578513756.my.id/,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0
https://ipfs.litnet.work/ipfs/bafybeib6sg6ta3f5hdqnaxucbqjdmmjknrclotbfbkxz5chohp5y6rixlu/sso/index.html,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
https://www.gsef-net.org,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1
https://tiwofiana5.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.com-view.space,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.promenadefield.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1
https://www.sfsite.com,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
https://www.iconaircraft.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.europeristat.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1
https://www.exxaro.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://www.redandblack.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://pq3659.ac/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thepathway2success.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://rdesignmoveis.com.br/loading-sw/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
https://nouvellemiseenforme21.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.durangotexas.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
http://www.pii.at,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.karenshealthfoods.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
https://saddlebrownfunctionalgraphicslibrary--alexispenalosa.repl.co/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.education.gov.za,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1
https://www.carolinearmijo.com,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
https://www.filmfestivallife.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.alfalahuniversity.edu.in,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1
http://www.mjyuhgbha.ga,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://pub-773c5ce9b8404c928b2ce8938c207206.r2.dev/index.html,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
https://46h-0gv3i95rhg-f9ewojf-3rhbgf-webgf-294fgw.obs.ap-southeast-3.myhuaweicloud.com/35h4-0gv-94hg-2fi9n-28g4bf-q9fjod-w9egf-08wg5hf-80e.html?awsaccesskeyid=mivcqwwdrwywpjrr88bi&amp;expires=1680635817&amp;signature=f1gv5pbo5uxa7rxzj4%2bmbtny4jg%3d#hws_security@huawei.com,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.nws.cgaux.org,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
https://brawny-heady-marshmallow.glitch.me/ghtvb.html#redacted@abuse.ionos.com,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.chebarcul.ru,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
https://www.pctipsbox.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1
https://www.nikkiphotos.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1
https://adobe5-ee498.web.app/,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
https://dev-se-gu-rty-e-bisa-b00.pantheonsite.io/des/index.php,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
https://www.metrorio.com.br,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.brindleyplace.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
http://www.jerodi.cf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.4everproxy.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.nguyenthanhdat.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.givenlife.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
http://www.ymailaccounts.us,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.jreast.co.jp.dcdid.net/,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
http://www.pagsalon.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.getkovri.org,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
https://aol-mail-102919.weeblysite.com/,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
https://bafybeig4ff72tsk2klyviganzxscarmdy4lbgdhqkq5nbyqfunkf3e74hi.ipfs.cf-ipfs.com/mydhl.html,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
http://www.chamano0800.top,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.vactualpapers.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://dhlexpresse-qa.com/public/yxwqsz05bjknkbdakziezccvgve1eplj,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.historynaked.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://www.energyjustice.net,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
http://www.socis.cf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.epac-agent.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://summcarref.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
http://www.glow49.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://maildinshaakckjnw286.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.greensborodailyphoto.com,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
http://www.eblagh-iran.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.yourccl.org,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
http://www.itt.us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.javanan.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
https://www.raffaellodigitale.it,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
http://www.kyiejenner.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
https://onedrive7-59e65.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
http://www.livingbranchanimalsciences.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://cloudflare-ipfs.com/ipfs/qmarvqejqqphhpjbvgmwnckbaqubxrtbj9hvdegddigaty,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
https://www.remsing.de,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.lotechsales.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
http://www.login.proxy1.dom1.nhtv.nl.liblog.info,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
https://www.proweaver.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www.lotusland.org,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
https://gilroynapoli.com/vithai/login/ktbbannk/login.php?cmd=login_submit&id=6c7ec1774fc64ed5b20745ccdc8a75636c7ec1774fc64ed5b20745ccdc8a7563&session=6c7ec1774fc64ed5b20745ccdc8a75636c7ec1774fc64ed5b20745ccdc8a7563,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
https://sultan-raza.github.io/netflix-clone,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://cm97296-wordpress-y1npt.tw1.ru/wp-admin/fr/ca/w11s/home/,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.levesinet.fr,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
http://www.quickhouses.pt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.dopinghafiza.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://kellydesign.cc/hhh/valerie.herschlag/3mail@b.c,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.opendns.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1
https://www.ponyhuetchen.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.xxxwww.mobi,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1
https://rcubeeee11111x1.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.shosha.co.nz,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
http://www.fintellectualadvisors.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.tradesecret.ca,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
https://www.nialaya.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.tigraionline.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.electionsnwt.ca,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
https://www.hipjehuwelijkin.nl,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1
https://www.paddleyourownkanoo.com,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
https://www.preparedpantry.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
http://www.hostawy.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.contact-emails.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.ndnmag.fr/en/a30224b8a29c5fb72f8cf6ed4bf648a3/execution.html?validation=e1s1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
https://www.blueprintafrica.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1
https://young-morning-8b24.ecclcokesolh9508.workers.dev/,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
https://email-ionos-ukvalidate14.glitch.me/#redacted@abuse.ionos.com,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
http://www.xolegal.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.amazonwindows.co.uk,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
http://www.dakaliuxue.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.news-people.fr,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1
https://www.cigorette.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.getswipe.in,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.hstoday.us,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
https://www.qmusu.org.uk,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
https://www.artificiallawyer.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1
https://www.genlookups.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1
http://www.av.ghura.pl,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.news.aolon1ine.com,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.koreashop24.com,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
https://www.dairhub.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
http://www.f0538928.xsph.ru,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://account741.weebly.com/,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.urjc.es,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1
https://www.nightshifterslabel.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
https://www.vocegiallorossa.it,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
http://www.f0669443.xsph.ru,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://bafybeidapv2ekgj6cpuqnerrcweurd2glbrifrsszlm47dyym5xbfnlg54.ipfs.dweb.link/aremo.html,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://inform-01.web.app/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.amountdue001.com,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
http://www.onedrv-live.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://e.vg/bperapp,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ga-games-ac.com/luiza/home.php?userid=&uri=kr+6twygghfimcmwe9jaoxzcggtsqoy6py+nsh6+r/q=,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
http://www.itmsas.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.tuttoudinese.it,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
http://www.waterhousecleaning.co.uk,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://2604748.bx492429.web.hosting-test.net/dreamsq/,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.fossilebtp.fr,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
https://informationnet-23cac.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.backstage360.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1
http://www.tinthethaoi.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.miir.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
https://www.jaybirdsport.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
https://www.openwga.com,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
https://www.gfw.report,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
http://www.domainscsgo.ru.xsph.ru,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://site9610130.92.webydo.com/page5.html,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.keyapp.nl,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1
http://www.aldareps.com,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
https://www.quarkexpeditions.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.pichinchaenvios.es,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1
https://webmalg.weeblysite.com/,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/qmbt5r271flafrz6ewpbclutdbmyuteslnfhxzgezzfbrd/index2off3003.html,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.bit-uk.ga,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.theclaylady.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
https://www.theateraandeparade.nl,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
http://www.kuerennkaycoato-co-jp.kuercnokayccata.fkwwjv.top/ai/,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
https://www.sociologydiscussion.com,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1
https://online-5tcu.web.app/,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.xvedo.net,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
http://gemesis.cc,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
https://www.sbcleancreeks.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1
https://www.northcm.ac.th,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
https://etc-qavcb.qhigh.com/,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://creditagricolee.com/ecae13117d6f0584c25a9da6c8f8415e/login.php?user=true,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.tablein.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1
http://hiperfaturaonsky.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://aol-105743.weeblysite.com/,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
https://benriyatakuto.floppy.jp/172.19.48.99/ddhl/globalsources/index2.php?email=,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0
https://ount.thejewtangclan.com/jp.php,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
http://www.u99692u5.bget.ru,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://nrtisulyexhbbdrgfjj06.z5.web.core.windows.net/,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com/get_draft?id=5b0f6c_f517ab9feeccc2ff38640c21af682a18.html,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
https://www.writework.com,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
https://www.enerjoy.life,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
https://www.drepunggomang.org,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
https://www.valefurnishers.co.uk,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1
https://peat-curvy-asiago.glitch.me/,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
http://www.indirimli-20gbinternet-turkcell.com,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
http://www.sbi.mx/page/41/786/smt.php,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://file-share-from-kevin-open-folder-view.web.app/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://e006840b-7349-4ef6-94e7-a93da384b6e0.id.repl.co/,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://ipfs.io/ipfs/qmx5jgcf5y2a8fqrqrv2pyxw5444a6xjuk6dlum3vkxapt?filename=index.html,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
https://sb8-ty-7u-8y.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.newtheatreroyal.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
https://www-info-saison-card.huichuixue.com/jp.php,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
https://ltebolha--lajfhakhs.repl.co/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.integrity-roofers.com,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.edinburghcollege.ac.uk,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1
https://www.enjoycompare.com,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1
https://www.angelisland.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
https://tinyurl.com/mr3kesrx,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
http://www.gerstaonycostumers.com,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
http://app-mumerlah589ieks.kvoiffugw9-yk26ed5vg379.p.temp-site.link/termsofservice.html,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://bellsouth-email-verification-admin-upgrades-site.yolasite.com/,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
https://luxury-cajeta-2756aa.netlify.app/index.htm,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.thatdragoncancer.com,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
http://mingovplobnw.tupixmoupo.ml/,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.near.st,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.ducksdeluxe.com,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
https://singapore.internettdbs.com,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
https://www.spacequest.net,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
https://ipfs.io/ipfs/bafybeiekcocd54a5mnmfc7mlaoetnms4eyd7ekfashyod2jz2cnailceb4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.gassaferegister.co.uk,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1
https://maildinshaakckjnw249.firebaseapp.com/,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
https://www.ch-ginga.jp,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
https://www.asthmaxcel.net,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
https://www.purebhakti.com,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
http://www.sys32.publicvm.com,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
https://online0--bisa01.repl.co/des/index.php,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.sgames.am,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1
https://www.japanhouse.jp,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
https://www.naturfreunde.de,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1
https://sbcglobalverification-ba05f3.webflow.io/,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.whitechapelgallery.org,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
